/*
Music name:	六兆年と一夜物語
   43.000,  1.000,  3.000,
   43.250,  1.000,  5.000,
   43.500,  1.000,  3.000,
   43.750,  1.000,  5.000,
   44.000,  1.000,  1.000,
   44.000,  1.000,  7.000,
   44.500,  1.000,  4.000,
   45.000,  1.000,  2.000,
   45.000,  1.000,  6.000,
   45.500,  1.000,  4.000,
   46.000,  21.000,  6.000,
   46.000,  1.000,  1.000,
   46.250,  22.000,  7.000,
   46.500,  22.000,  6.000,
   46.750,  22.000,  5.000,
   47.000,  1.000,  2.000,
   47.000,  23.000,  4.000,
   47.500,  1.000,  5.000,
   48.000,  1.000,  1.000,
   48.000,  1.000,  7.000,
   48.500,  1.000,  4.000,
   49.000,  1.000,  2.000,
   49.000,  1.000,  6.000,
   49.500,  1.000,  4.000,
   50.000,  11.000,  2.000,
   50.000,  1.000,  6.000,
   50.250,  12.000,  1.000,
   50.500,  12.000,  2.000,
   50.500,  1.000,  6.000,
   50.750,  12.000,  3.000,
   51.000,  13.000,  4.000,
   51.000,  1.000,  7.000,
   51.500,  1.000,  2.000,
   51.500,  1.000,  6.000,
   52.000,  1.000,  3.000,
   52.250,  1.000,  6.000,
   52.500,  1.000,  4.000,
   52.750,  1.000,  7.000,
   53.000,  1.000,  1.000,
   53.500,  1.000,  5.000,
   53.750,  1.000,  2.000,
   54.000,  1.000,  4.000,
   54.250,  1.000,  1.000,
   54.500,  1.000,  7.000,
   55.000,  1.000,  2.000,
   55.250,  1.000,  5.000,
   55.500,  1.000,  3.000,
   55.750,  1.000,  6.000,
   56.000,  1.000,  2.000,
   56.500,  1.000,  5.000,
   56.750,  1.000,  3.000,
   57.000,  1.000,  7.000,
   57.250,  1.000,  1.000,
   57.500,  1.000,  6.000,
   58.000,  1.000,  2.000,
   58.000,  1.000,  4.000,
   59.000,  1.000,  3.000,
   59.000,  1.000,  6.000,
   60.000,  1.000,  6.000,
   60.000,  11.000,  1.000,
   61.500,  1.000,  7.000,
   62.000,  1.000,  6.000,
   63.000,  13.000,  1.000,
   63.500,  1.000,  7.000,
   64.000,  1.000,  6.000,
   64.000,  11.000,  2.000,
   65.000,  1.000,  5.000,
   65.500,  1.000,  5.000,
   66.000,  1.000,  5.000,
   67.000,  1.000,  4.000,
   67.000,  13.000,  2.000,
   67.500,  1.000,  5.000,
   68.000,  1.000,  6.000,
   68.000,  11.000,  3.000,
   69.500,  1.000,  7.000,
   70.000,  1.000,  6.000,
   71.000,  1.000,  5.000,
   71.000,  13.000,  3.000,
   71.500,  1.000,  6.000,
   72.000,  1.000,  7.000,
   72.000,  11.000,  2.000,
   72.500,  1.000,  5.000,
   73.000,  1.000,  6.000,
   73.500,  1.000,  4.000,
   74.000,  1.000,  5.000,
   74.000,  13.000,  2.000,
   74.250,  1.000,  3.000,
   74.500,  1.000,  5.000,
   74.750,  1.000,  3.000,
   75.000,  1.000,  5.000,
   76.000,  1.000,  1.000,
   76.000,  21.000,  7.000,
   76.500,  1.000,  1.000,
   77.000,  1.000,  1.000,
   77.000,  23.000,  7.000,
   77.500,  1.000,  5.000,
   78.000,  1.000,  1.000,
   78.000,  21.000,  5.000,
   78.500,  1.000,  1.000,
   79.000,  1.000,  1.000,
   79.000,  23.000,  5.000,
   79.500,  1.000,  5.000,
   80.000,  1.000,  2.000,
   80.000,  21.000,  7.000,
   80.500,  1.000,  2.000,
   81.000,  1.000,  2.000,
   81.000,  23.000,  7.000,
   81.500,  1.000,  5.000,
   82.000,  1.000,  2.000,
   82.000,  1.000,  5.000,
   82.500,  1.000,  2.000,
   83.000,  1.000,  3.000,
   83.000,  1.000,  7.000,
   83.500,  1.000,  6.000,
   84.000,  1.000,  3.000,
   84.000,  1.000,  6.000,
   84.500,  1.000,  3.000,
   85.000,  1.000,  3.000,
   85.000,  1.000,  7.000,
   85.500,  1.000,  6.000,
   86.000,  1.000,  3.000,
   86.500,  1.000,  6.000,
   87.000,  1.000,  3.000,
   87.000,  1.000,  6.000,
   87.500,  1.000,  2.000,
   87.500,  1.000,  6.000,
   88.500,  21.000,  5.000,
   89.000,  22.000,  6.000,
   89.500,  22.000,  3.000,
   90.000,  22.000,  5.000,
   90.500,  22.000,  4.000,
   90.500,  1.000,  1.000,
   91.000,  1.000,  3.000,
   91.000,  23.000,  7.000,
   92.000,  1.000,  6.000,
   92.000,  1.000,  1.000,
   93.000,  1.000,  3.000,
   93.500,  1.000,  7.000,
   94.000,  1.000,  6.000,
   94.000,  1.000,  1.000,
   94.500,  1.000,  1.000,
   95.000,  1.000,  3.000,
   95.500,  1.000,  7.000,
   96.000,  1.000,  6.000,
   96.000,  1.000,  1.000,
   96.500,  1.000,  5.000,
   96.500,  1.000,  1.000,
   97.000,  1.000,  2.000,
   97.000,  1.000,  5.000,
   98.000,  1.000,  5.000,
   98.000,  1.000,  1.000,
   98.500,  1.000,  1.000,
   99.000,  1.000,  2.000,
   99.000,  1.000,  5.000,
   99.500,  1.000,  5.000,
   100.000,  1.000,  6.000,
   100.000,  1.000,  1.000,
   101.000,  1.000,  3.000,
   101.500,  1.000,  7.000,
   102.000,  1.000,  6.000,
   102.000,  1.000,  1.000,
   102.500,  1.000,  1.000,
   103.000,  1.000,  3.000,
   103.500,  1.000,  7.000,
   104.000,  1.000,  6.000,
   104.000,  1.000,  1.000,
   104.500,  1.000,  1.000,
   105.000,  1.000,  2.000,
   105.000,  1.000,  5.000,
   105.500,  1.000,  5.000,
   106.000,  1.000,  1.000,
   106.000,  21.000,  4.000,
   106.500,  1.000,  1.000,
   107.000,  1.000,  2.000,
   107.000,  23.000,  4.000,
   108.000,  1.000,  1.000,
   108.000,  21.000,  7.000,
   109.000,  1.000,  2.000,
   109.000,  23.000,  7.000,
   109.500,  1.000,  5.000,
   110.000,  1.000,  1.000,
   110.000,  21.000,  5.000,
   110.500,  1.000,  1.000,
   111.000,  1.000,  2.000,
   111.000,  23.000,  5.000,
   111.500,  1.000,  5.000,
   112.000,  1.000,  1.000,
   112.000,  21.000,  7.000,
   112.500,  1.000,  1.000,
   113.000,  1.000,  2.000,
   113.000,  23.000,  7.000,
   113.500,  1.000,  5.000,
   114.000,  1.000,  5.000,
   114.000,  1.000,  1.000,
   114.500,  1.000,  1.000,
   115.000,  1.000,  4.000,
   115.000,  1.000,  7.000,
   116.000,  1.000,  4.000,
   116.000,  1.000,  1.000,
   117.000,  1.000,  3.000,
   117.000,  1.000,  7.000,
   117.500,  1.000,  6.000,
   118.000,  1.000,  1.000,
   118.500,  1.000,  1.000,
   119.000,  1.000,  2.000,
   119.000,  1.000,  5.000,
   119.500,  1.000,  5.000,
   120.000,  1.000,  1.000,
   120.500,  1.000,  1.000,
   121.000,  1.000,  3.000,
   121.000,  1.000,  7.000,
   122.000,  1.000,  5.000,
   122.000,  1.000,  1.000,
   122.500,  1.000,  1.000,
   123.000,  1.000,  2.000,
   123.250,  1.000,  5.000,
   123.500,  1.000,  3.000,
   123.750,  1.000,  5.000,
   124.000,  1.000,  1.000,
   124.000,  2.000,  7.000,
   124.500,  1.000,  4.000,
   125.000,  1.000,  7.000,
   125.500,  1.000,  6.000,
   125.500,  2.000,  1.000,
   126.000,  1.000,  5.000,
   126.500,  1.000,  2.000,
   127.000,  2.000,  6.000,
   127.000,  2.000,  1.000,
   127.500,  1.000,  3.000,
   128.000,  1.000,  5.000,
   128.500,  1.000,  2.000,
   128.500,  1.000,  7.000,
   129.000,  1.000,  4.000,
   129.500,  1.000,  6.000,
   130.000,  1.000,  5.000,
   130.000,  1.000,  1.000,
   130.500,  1.000,  3.000,
   131.000,  1.000,  6.000,
   131.250,  1.000,  3.000,
   131.500,  1.000,  5.000,
   131.750,  1.000,  2.000,
   132.000,  1.000,  1.000,
   132.000,  2.000,  7.000,
   132.500,  1.000,  6.000,
   133.000,  1.000,  2.000,
   133.500,  1.000,  6.000,
   133.500,  2.000,  1.000,
   134.000,  1.000,  3.000,
   134.500,  1.000,  5.000,
   135.000,  2.000,  2.000,
   135.000,  2.000,  7.000,
   135.500,  1.000,  5.000,
   136.000,  1.000,  3.000,
   136.500,  1.000,  6.000,
   136.500,  1.000,  1.000,
   137.000,  1.000,  4.000,
   137.500,  1.000,  2.000,
   138.000,  1.000,  5.000,
   138.000,  11.000,  1.000,
   138.500,  1.000,  4.000,
   139.000,  2.000,  7.000,
   139.000,  13.000,  1.000,
   140.000,  11.000,  4.000,
   141.000,  13.000,  4.000,
   141.000,  21.000,  7.000,
   142.000,  11.000,  2.000,
   142.000,  23.000,  7.000,
   143.000,  13.000,  2.000,
   143.000,  21.000,  5.000,
   144.000,  2.000,  1.000,
   144.000,  23.000,  5.000,
   144.500,  1.000,  7.000,
   145.000,  1.000,  3.000,
   145.000,  1.000,  5.000,
   145.500,  1.000,  6.000,
   146.000,  1.000,  2.000,
   146.500,  1.000,  5.000,
   147.000,  1.000,  4.000,
   147.000,  1.000,  1.000,
   147.500,  1.000,  5.000,
   148.000,  1.000,  3.000,
   148.000,  1.000,  1.000,
   149.000,  1.000,  2.000,
   149.000,  1.000,  5.000,
   149.500,  1.000,  2.000,
   149.500,  1.000,  5.000,
   150.000,  1.000,  4.000,
   150.000,  1.000,  7.000,
   150.500,  1.000,  4.000,
   150.500,  1.000,  7.000,
   151.000,  1.000,  3.000,
   151.000,  1.000,  5.000,
   151.500,  1.000,  3.000,
   151.500,  1.000,  5.000,
   152.000,  2.000,  1.000,
   152.000,  2.000,  7.000,
   154.000,  1.000,  3.000,
   154.000,  1.000,  5.000,
   155.000,  1.000,  2.000,
   155.000,  1.000,  6.000,
   156.000,  2.000,  1.000,
   156.000,  2.000,  7.000,
   156.500,  1.000,  3.000,
   157.000,  1.000,  2.000,
   157.000,  1.000,  5.000,
   157.500,  1.000,  6.000,
   158.000,  1.000,  1.000,
   158.000,  1.000,  7.000,
   158.500,  1.000,  2.000,
   158.750,  21.000,  7.000,
   159.000,  1.000,  2.000,
   159.000,  23.000,  6.000,
   159.500,  1.000,  6.000,
   160.000,  1.000,  5.000,
   160.000,  1.000,  1.000,
   160.500,  1.000,  6.000,
   160.750,  11.000,  1.000,
   161.000,  13.000,  2.000,
   161.000,  1.000,  6.000,
   161.500,  1.000,  7.000,
   162.000,  1.000,  5.000,
   162.000,  1.000,  1.000,
   162.500,  1.000,  3.000,
   162.750,  1.000,  6.000,
   163.000,  1.000,  2.000,
   163.500,  1.000,  5.000,
   163.750,  1.000,  3.000,
   164.000,  11.000,  1.000,
   164.000,  1.000,  7.000,
   164.500,  12.000,  3.000,
   165.000,  12.000,  4.000,
   165.000,  1.000,  6.000,
   165.500,  12.000,  2.000,
   166.000,  12.000,  5.000,
   166.000,  1.000,  7.000,
   166.500,  12.000,  2.000,
   167.000,  12.000,  4.000,
   167.000,  1.000,  6.000,
   167.500,  13.000,  1.000,
   168.000,  2.000,  5.000,
   168.000,  2.000,  1.000,
   168.500,  1.000,  4.000,
   169.000,  2.000,  2.000,
   169.000,  2.000,  6.000,
   169.500,  1.000,  4.000,
   170.000,  2.000,  1.000,
   170.000,  2.000,  7.000,
   170.500,  1.000,  6.000,
   170.750,  1.000,  2.000,
   171.000,  1.000,  6.000,
   171.500,  1.000,  5.000,
   171.750,  1.000,  3.000,
   172.000,  1.000,  1.000,
   172.000,  1.000,  7.000,
   172.500,  1.000,  4.000,
   173.000,  1.000,  2.000,
   173.000,  1.000,  7.000,
   173.500,  1.000,  6.000,
   174.000,  1.000,  1.000,
   174.000,  1.000,  7.000,
   174.500,  1.000,  4.000,
   175.000,  1.000,  5.000,
   175.000,  1.000,  1.000,
   175.500,  1.000,  2.000,
   175.500,  1.000,  7.000,
   176.000,  1.000,  5.000,
   176.000,  1.000,  1.000,
   176.500,  1.000,  4.000,
   176.500,  1.000,  7.000,
   177.000,  1.000,  2.000,
   177.000,  1.000,  5.000,
   177.500,  1.000,  4.000,
   177.500,  1.000,  6.000,
   178.000,  1.000,  3.000,
   178.000,  1.000,  1.000,
   178.500,  1.000,  5.000,
   179.000,  1.000,  2.000,
   179.000,  1.000,  4.000,
   179.500,  1.000,  5.000,
   180.000,  1.000,  6.000,
   180.000,  1.000,  1.000,
   180.500,  1.000,  7.000,
   180.750,  1.000,  4.000,
   181.000,  1.000,  7.000,
   181.500,  1.000,  1.000,
   181.750,  1.000,  4.000,
   182.000,  1.000,  1.000,
   182.500,  1.000,  7.000,
   182.750,  1.000,  4.000,
   183.000,  1.000,  7.000,
   183.500,  1.000,  1.000,
   183.750,  1.000,  4.000,
   184.000,  1.000,  1.000,
   184.500,  1.000,  5.000,
   184.500,  1.000,  7.000,
   185.000,  1.000,  3.000,
   185.000,  1.000,  1.000,
   185.500,  1.000,  4.000,
   185.500,  1.000,  6.000,
   186.000,  2.000,  2.000,
   186.000,  2.000,  7.000,
   187.000,  1.000,  2.000,
   187.000,  1.000,  5.000,
   187.500,  1.000,  3.000,
   187.500,  1.000,  6.000,
   188.000,  2.000,  1.000,
   188.000,  2.000,  7.000,
   189.000,  1.000,  2.000,
   189.000,  1.000,  5.000,
   189.500,  1.000,  3.000,
   189.500,  1.000,  6.000,
   190.000,  2.000,  1.000,
   190.000,  2.000,  7.000,
   190.500,  1.000,  2.000,
   190.750,  21.000,  7.000,
   191.000,  23.000,  6.000,
   191.000,  1.000,  1.000,
   191.500,  1.000,  2.000,
   191.500,  1.000,  6.000,
   192.000,  1.000,  4.000,
   192.000,  1.000,  1.000,
   192.500,  1.000,  2.000,
   192.750,  21.000,  5.000,
   193.000,  23.000,  6.000,
   193.000,  1.000,  1.000,
   193.500,  1.000,  2.000,
   193.500,  1.000,  7.000,
   194.000,  1.000,  4.000,
   194.000,  1.000,  1.000,
   194.500,  1.000,  2.000,
   194.500,  1.000,  5.000,
   195.000,  1.000,  6.000,
   195.000,  1.000,  1.000,
   195.500,  1.000,  3.000,
   195.750,  1.000,  5.000,
   196.000,  1.000,  1.000,
   196.000,  1.000,  7.000,
   196.500,  1.000,  3.000,
   197.000,  1.000,  5.000,
   197.000,  1.000,  1.000,
   197.500,  1.000,  3.000,
   197.500,  1.000,  6.000,
   198.000,  11.000,  4.000,
   198.000,  21.000,  7.000,
   198.500,  12.000,  2.000,
   198.500,  22.000,  4.000,
   199.000,  12.000,  4.000,
   199.000,  22.000,  6.000,
   199.500,  23.000,  3.000,
   199.500,  13.000,  1.000,
   200.000,  2.000,  2.000,
   200.000,  2.000,  6.000,
   201.000,  2.000,  3.000,
   201.000,  2.000,  5.000,
   202.000,  2.000,  1.000,
   202.000,  2.000,  7.000,
   203.000,  1.000,  6.000,
   203.250,  1.000,  3.000,
   203.500,  1.000,  5.000,
   203.750,  1.000,  2.000,
   204.000,  2.000,  7.000,
   204.500,  1.000,  3.000,
   205.000,  1.000,  5.000,
   205.000,  1.000,  1.000,
   205.500,  1.000,  6.000,
   206.000,  2.000,  1.000,
   206.000,  2.000,  7.000,
   206.500,  1.000,  5.000,
   206.750,  1.000,  3.000,
   207.000,  21.000,  5.000,
   207.500,  1.000,  1.000,
   207.500,  22.000,  7.000,
   208.000,  2.000,  3.000,
   208.000,  22.000,  6.000,
   208.500,  22.000,  7.000,
   209.000,  2.000,  2.000,
   209.000,  22.000,  4.000,
   209.500,  22.000,  6.000,
   210.000,  23.000,  3.000,
   210.000,  2.000,  1.000,
   210.500,  1.000,  7.000,
   211.000,  1.000,  4.000,
   211.000,  1.000,  1.000,
   211.500,  1.000,  5.000,
   212.000,  1.000,  2.000,
   212.000,  1.000,  7.000,
   212.500,  1.000,  4.000,
   212.750,  1.000,  1.000,
   213.000,  1.000,  4.000,
   213.500,  1.000,  4.000,
   213.750,  1.000,  7.000,
   214.000,  1.000,  4.000,
   214.500,  1.000,  4.000,
   214.750,  1.000,  1.000,
   215.000,  1.000,  4.000,
   215.500,  1.000,  4.000,
   215.750,  1.000,  7.000,
   216.000,  1.000,  4.000,
   216.500,  1.000,  3.000,
   216.500,  1.000,  1.000,
   217.000,  1.000,  5.000,
   217.000,  1.000,  7.000,
   217.500,  1.000,  2.000,
   217.500,  1.000,  4.000,
   218.000,  2.000,  3.000,
   218.000,  2.000,  6.000,
   219.000,  1.000,  3.000,
   219.250,  1.000,  5.000,
   219.500,  1.000,  3.000,
   219.750,  1.000,  5.000,
   220.000,  1.000,  1.000,
   220.000,  1.000,  7.000,
   220.500,  1.000,  4.000,
   221.000,  1.000,  2.000,
   221.000,  1.000,  6.000,
   221.500,  1.000,  4.000,
   222.000,  21.000,  6.000,
   222.000,  1.000,  1.000,
   222.250,  22.000,  7.000,
   222.500,  1.000,  2.000,
   222.500,  22.000,  6.000,
   222.750,  22.000,  5.000,
   223.000,  1.000,  2.000,
   223.000,  23.000,  4.000,
   223.500,  1.000,  5.000,
   224.000,  1.000,  1.000,
   224.000,  1.000,  7.000,
   224.500,  1.000,  4.000,
   225.000,  1.000,  2.000,
   225.000,  1.000,  6.000,
   225.500,  1.000,  4.000,
   226.000,  11.000,  2.000,
   226.000,  1.000,  7.000,
   226.250,  12.000,  1.000,
   226.500,  12.000,  2.000,
   226.500,  1.000,  6.000,
   226.750,  12.000,  3.000,
   227.000,  13.000,  4.000,
   227.000,  1.000,  6.000,
   227.500,  1.000,  5.000,
   228.000,  1.000,  1.000,
   228.000,  1.000,  7.000,
   228.500,  1.000,  4.000,
   229.000,  1.000,  2.000,
   229.000,  1.000,  6.000,
   229.500,  1.000,  4.000,
   230.000,  21.000,  6.000,
   230.000,  1.000,  1.000,
   230.250,  22.000,  7.000,
   230.500,  1.000,  2.000,
   230.500,  22.000,  6.000,
   230.750,  22.000,  5.000,
   231.000,  1.000,  2.000,
   231.000,  23.000,  4.000,
   231.500,  1.000,  5.000,
   232.000,  1.000,  1.000,
   232.000,  1.000,  7.000,
   232.500,  1.000,  4.000,
   233.000,  11.000,  3.000,
   233.000,  21.000,  6.000,
   233.250,  12.000,  4.000,
   233.250,  22.000,  7.000,
   233.500,  12.000,  3.000,
   233.500,  22.000,  6.000,
   233.750,  12.000,  2.000,
   233.750,  22.000,  5.000,
   234.000,  23.000,  4.000,
   234.000,  13.000,  1.000,
   234.500,  1.000,  5.000,
   235.000,  21.000,  3.000,
   235.000,  1.000,  1.000,
   235.250,  22.000,  4.000,
   235.500,  1.000,  2.000,
   235.500,  22.000,  5.000,
   235.750,  22.000,  6.000,
   236.000,  1.000,  1.000,
   236.000,  23.000,  7.000,
   236.500,  1.000,  4.000,
   237.000,  1.000,  2.000,
   237.000,  1.000,  6.000,
   237.500,  1.000,  4.000,
   238.000,  21.000,  6.000,
   238.000,  1.000,  1.000,
   238.250,  22.000,  7.000,
   238.500,  1.000,  3.000,
   238.500,  22.000,  6.000,
   238.750,  22.000,  5.000,
   239.000,  1.000,  2.000,
   239.000,  23.000,  4.000,
   239.500,  1.000,  5.000,
   240.000,  1.000,  1.000,
   240.000,  1.000,  7.000,
   240.500,  1.000,  4.000,
   241.000,  1.000,  2.000,
   241.000,  1.000,  6.000,
   241.500,  1.000,  4.000,
   242.000,  11.000,  2.000,
   242.000,  1.000,  7.000,
   242.250,  12.000,  1.000,
   242.500,  12.000,  2.000,
   242.500,  1.000,  5.000,
   242.750,  12.000,  3.000,
   243.000,  13.000,  4.000,
   243.000,  1.000,  6.000,
   243.500,  1.000,  5.000,
   244.000,  1.000,  1.000,
   244.000,  1.000,  7.000,
   244.500,  1.000,  4.000,
   245.000,  1.000,  2.000,
   245.000,  1.000,  6.000,
   245.500,  1.000,  4.000,
   246.000,  21.000,  3.000,
   246.000,  1.000,  1.000,
   246.500,  22.000,  6.000,
   247.000,  1.000,  2.000,
   247.000,  22.000,  4.000,
   247.500,  23.000,  7.000,
   248.000,  1.000,  1.000,
   248.000,  1.000,  7.000,
   248.500,  1.000,  4.000,
   249.000,  11.000,  3.000,
   249.000,  21.000,  6.000,
   249.250,  12.000,  4.000,
   249.250,  22.000,  7.000,
   249.500,  12.000,  3.000,
   249.500,  22.000,  6.000,
   249.750,  12.000,  2.000,
   249.750,  22.000,  5.000,
   250.000,  23.000,  4.000,
   250.000,  13.000,  1.000,
   250.500,  1.000,  7.000,
   250.750,  1.000,  4.000,
   251.000,  1.000,  6.000,
   251.250,  1.000,  3.000,
   251.500,  1.000,  5.000,
   251.750,  1.000,  2.000,
   252.000,  1.000,  1.000,
   252.000,  2.000,  7.000,
   252.500,  1.000,  4.000,
   252.500,  1.000,  1.000,
   253.000,  1.000,  2.000,
   253.000,  2.000,  6.000,
   253.500,  1.000,  5.000,
   253.500,  1.000,  1.000,
   254.000,  1.000,  2.000,
   254.000,  21.000,  6.000,
   254.250,  22.000,  7.000,
   254.500,  22.000,  6.000,
   254.500,  1.000,  1.000,
   254.750,  22.000,  5.000,
   255.000,  1.000,  2.000,
   255.000,  23.000,  4.000,
   255.500,  1.000,  3.000,
   255.500,  1.000,  5.000,
   256.000,  1.000,  6.000,
   256.000,  2.000,  1.000,
   256.500,  1.000,  4.000,
   256.500,  1.000,  7.000,
   257.000,  2.000,  2.000,
   257.000,  1.000,  6.000,
   257.500,  1.000,  3.000,
   257.500,  1.000,  7.000,
   258.000,  11.000,  2.000,
   258.000,  1.000,  6.000,
   258.250,  12.000,  1.000,
   258.500,  12.000,  2.000,
   258.500,  1.000,  7.000,
   258.750,  12.000,  3.000,
   259.000,  13.000,  4.000,
   259.000,  1.000,  6.000,
   259.500,  1.000,  3.000,
   259.500,  1.000,  5.000,
   260.000,  1.000,  2.000,
   260.000,  2.000,  7.000,
   260.500,  1.000,  4.000,
   260.500,  1.000,  1.000,
   261.000,  1.000,  2.000,
   261.000,  2.000,  6.000,
   261.500,  1.000,  5.000,
   261.500,  1.000,  1.000,
   262.000,  1.000,  2.000,
   262.000,  21.000,  6.000,
   262.250,  22.000,  7.000,
   262.500,  22.000,  6.000,
   262.500,  1.000,  1.000,
   262.750,  22.000,  5.000,
   263.000,  1.000,  2.000,
   263.000,  23.000,  4.000,
   263.500,  1.000,  5.000,
   263.500,  1.000,  1.000,
   264.000,  1.000,  2.000,
   264.000,  1.000,  7.000,
   264.500,  1.000,  4.000,
   264.500,  1.000,  1.000,
   265.000,  11.000,  3.000,
   265.000,  21.000,  6.000,
   265.250,  12.000,  4.000,
   265.250,  22.000,  7.000,
   265.500,  12.000,  3.000,
   265.500,  22.000,  6.000,
   265.750,  12.000,  2.000,
   265.750,  22.000,  5.000,
   266.000,  23.000,  4.000,
   266.000,  13.000,  1.000,
   266.500,  1.000,  4.000,
   266.500,  1.000,  1.000,
   267.000,  1.000,  3.000,
   267.250,  1.000,  5.000,
   267.500,  1.000,  3.000,
   267.750,  1.000,  5.000,
   268.000,  1.000,  1.000,
   268.000,  1.000,  7.000,
   268.500,  1.000,  2.000,
   268.500,  1.000,  4.000,
   269.000,  1.000,  3.000,
   269.000,  1.000,  6.000,
   269.500,  1.000,  2.000,
   269.500,  1.000,  4.000,
   270.000,  21.000,  6.000,
   270.000,  1.000,  1.000,
   270.250,  22.000,  7.000,
   270.500,  1.000,  3.000,
   270.500,  22.000,  6.000,
   270.750,  22.000,  5.000,
   271.000,  1.000,  2.000,
   271.000,  23.000,  4.000,
   271.500,  1.000,  3.000,
   271.500,  1.000,  5.000,
   272.000,  1.000,  1.000,
   272.000,  1.000,  7.000,
   272.500,  1.000,  3.000,
   272.500,  1.000,  5.000,
   273.000,  1.000,  2.000,
   273.000,  1.000,  6.000,
   273.500,  1.000,  7.000,
   273.750,  1.000,  1.000,
   274.000,  1.000,  5.000,
   274.250,  1.000,  2.000,
   274.500,  1.000,  6.000,
   274.750,  1.000,  3.000,
   275.000,  1.000,  5.000,
   275.250,  1.000,  1.000,
   275.500,  1.000,  7.000,
   275.750,  1.000,  2.000,
   276.000,  1.000,  6.000,
   276.250,  1.000,  3.000,
   276.500,  1.000,  5.000,
   276.750,  1.000,  2.000,
   277.000,  2.000,  7.000,
   277.500,  1.000,  2.000,
   277.750,  1.000,  5.000,
   278.000,  1.000,  3.000,
   278.250,  1.000,  6.000,
   278.500,  2.000,  1.000,
   279.000,  1.000,  6.000,
   279.250,  1.000,  2.000,
   279.500,  1.000,  5.000,
   279.750,  1.000,  1.000,
   280.000,  2.000,  7.000,
   280.500,  1.000,  2.000,
   280.750,  1.000,  6.000,
   281.000,  1.000,  3.000,
   281.250,  1.000,  7.000,
   281.500,  2.000,  1.000,
   282.000,  1.000,  5.000,
   282.250,  1.000,  3.000,
   282.500,  1.000,  5.000,
   282.750,  1.000,  3.000,
   283.000,  2.000,  7.000,
   284.000,  21.000,  5.000,
   284.250,  11.000,  2.000,
   284.250,  23.000,  5.000,
   284.500,  13.000,  2.000,
